"id","skill"
154,"TENSORFLOW"
155,"PYTHON"
155,"JAVA"
155,"AWS"
155,"EXCEL"
155,"LINUX"
157,"PYTHON"
157,"SQL"
157,"AWS"
157,"AZURE"
158,"PYTHON"
158,"AZURE"
159," R "
159,"SQL"
159,"TENSORFLOW"
159,"EXCEL"
159,"LINUX"
160,"PYTHON"
160," R "
160,"SQL"
160,"TABLEAU"
160,"AWS"
161,"PYTHON"
161," R "
161,"AWS"
164," R "
164,"SQL"
164,"JAVA"
164,"TABLEAU"
164,"EXCEL"
165," R "
165,"SQL"
165,"TENSORFLOW"
165,"EXCEL"
165,"LINUX"
168,"PYTHON"
168,"JAVA"
168,"SCALA"
168,"EXCEL"
168,"JS"
170,"PYTHON"
170,"TENSORFLOW"
170,"SAAS"
171,"PYTHON"
171,"AWS"
171,"EXCEL"
172,"PYTHON"
172,"SQL"
172,"HADOOP"
172," SAS "
172,"EXCEL"
174,"PYTHON"
174,"SQL"
174,"HADOOP"
174,"SPARK"
174,"JAVA"
174,"SCALA"
174,"MATLAB"
174,"TENSORFLOW"
174,"EXCEL"
174,"NOSQL"
174,"LINUX"
174,"JS"
175,"PYTHON"
175,"SQL"
175,"HADOOP"
175,"SPARK"
175,"HIVE"
175,"AWS"
175,"TENSORFLOW"
176,"PYTHON"
176," R "
176,"AWS"
177,"PYTHON"
177," R "
177,"SQL"
177,"TABLEAU"
177,"AWS"
179,"PYTHON"
179,"SQL"
181," R "
181,"SQL"
181,"TENSORFLOW"
181,"EXCEL"
181,"LINUX"
183,"PYTHON"
183," R "
183,"AWS"
186,"PYTHON"
186,"JAVA"
186,"SCALA"
186,"EXCEL"
186,"JS"
188,"PYTHON"
188,"TENSORFLOW"
188,"SAAS"
189,"PYTHON"
189,"AWS"
189,"EXCEL"
190,"PYTHON"
190,"SQL"
190,"HADOOP"
190," SAS "
190,"EXCEL"
192,"PYTHON"
192,"SQL"
192,"HADOOP"
192,"SPARK"
192,"JAVA"
192,"SCALA"
192,"MATLAB"
192,"TENSORFLOW"
192,"EXCEL"
192,"NOSQL"
192,"LINUX"
192,"JS"
193,"PYTHON"
193,"SQL"
193,"HADOOP"
193,"SPARK"
193,"HIVE"
193,"AWS"
193,"TENSORFLOW"
195," R "
195,"SQL"
195,"JAVA"
195,"TABLEAU"
195,"EXCEL"
196,"PYTHON"
196," R "
196,"SQL"
196,"TABLEAU"
196,"AWS"
197," R "
197,"SQL"
197,"TENSORFLOW"
197,"EXCEL"
197,"LINUX"
199,"PYTHON"
199," R "
199,"SQL"
199,"TABLEAU"
199,"AWS"
201,"PYTHON"
201,"SQL"
204,"PYTHON"
204,"JAVA"
204,"SCALA"
204,"EXCEL"
204,"JS"
206,"PYTHON"
206,"TENSORFLOW"
206,"SAAS"
207,"PYTHON"
207,"AWS"
207,"EXCEL"
208,"PYTHON"
208,"SQL"
208,"HADOOP"
208," SAS "
208,"EXCEL"
210,"PYTHON"
210,"SQL"
210,"HADOOP"
210,"SPARK"
210,"JAVA"
210,"SCALA"
210,"MATLAB"
210,"TENSORFLOW"
210,"EXCEL"
210,"NOSQL"
210,"LINUX"
210,"JS"
211,"PYTHON"
211,"SQL"
211,"HADOOP"
211,"SPARK"
211,"HIVE"
211,"AWS"
211,"TENSORFLOW"
213," R "
213,"SQL"
213,"JAVA"
213,"TABLEAU"
213,"EXCEL"
214,"PYTHON"
214," R "
214,"AWS"
215," R "
215,"SQL"
215,"TENSORFLOW"
215,"EXCEL"
215,"LINUX"
217,"PYTHON"
217," R "
217,"AWS"
220,"PYTHON"
220,"JAVA"
220,"SCALA"
220,"EXCEL"
220,"JS"
222,"PYTHON"
222,"TENSORFLOW"
222,"SAAS"
223,"PYTHON"
223,"AWS"
223,"EXCEL"
224,"PYTHON"
224,"SQL"
224,"HADOOP"
224," SAS "
224,"EXCEL"
226,"PYTHON"
226,"SQL"
226,"HADOOP"
226,"SPARK"
226,"JAVA"
226,"SCALA"
226,"MATLAB"
226,"TENSORFLOW"
226,"EXCEL"
226,"NOSQL"
226,"LINUX"
226,"JS"
227,"PYTHON"
227,"SQL"
227,"HADOOP"
227,"SPARK"
227,"HIVE"
227,"AWS"
227,"TENSORFLOW"
229," R "
229,"SQL"
229,"JAVA"
229,"TABLEAU"
229,"EXCEL"
230,"PYTHON"
230," R "
230,"SQL"
230,"TABLEAU"
230,"AWS"
231," R "
231,"SQL"
231,"TENSORFLOW"
231,"EXCEL"
231,"LINUX"
233,"PYTHON"
233," R "
233,"AWS"
236,"PYTHON"
236,"JAVA"
236,"SCALA"
236,"EXCEL"
236,"JS"
238,"PYTHON"
238,"TENSORFLOW"
238,"SAAS"
239,"PYTHON"
239,"AWS"
239,"EXCEL"
240,"PYTHON"
240,"SQL"
240,"HADOOP"
240," SAS "
240,"EXCEL"
242,"PYTHON"
242,"SQL"
242,"HADOOP"
242,"SPARK"
242,"JAVA"
242,"SCALA"
242,"MATLAB"
242,"TENSORFLOW"
242,"EXCEL"
242,"NOSQL"
242,"LINUX"
242,"JS"
243,"PYTHON"
243,"SQL"
243,"HADOOP"
243,"SPARK"
243,"HIVE"
243,"AWS"
243,"TENSORFLOW"
245," R "
245,"SQL"
245,"JAVA"
245,"TABLEAU"
245,"EXCEL"
246,"PYTHON"
246," R "
246,"SQL"
246,"TABLEAU"
246,"AWS"
249," R "
249,"SQL"
249,"JAVA"
249,"TABLEAU"
249,"EXCEL"
250," R "
250,"SQL"
250,"TENSORFLOW"
250,"EXCEL"
250,"LINUX"
253,"PYTHON"
253,"JAVA"
253,"SCALA"
253,"EXCEL"
253,"JS"
255,"PYTHON"
255,"TENSORFLOW"
255,"SAAS"
256,"PYTHON"
256,"AWS"
256,"EXCEL"
257,"PYTHON"
257,"SQL"
257,"HADOOP"
257," SAS "
257,"EXCEL"
259,"PYTHON"
259,"SQL"
259,"HADOOP"
259,"SPARK"
259,"JAVA"
259,"SCALA"
259,"MATLAB"
259,"TENSORFLOW"
259,"EXCEL"
259,"NOSQL"
259,"LINUX"
259,"JS"
260,"PYTHON"
260,"SQL"
260,"HADOOP"
260,"SPARK"
260,"HIVE"
260,"AWS"
260,"TENSORFLOW"
261,"PYTHON"
261," R "
261,"AWS"
262,"PYTHON"
262," R "
262,"SQL"
262,"TABLEAU"
262,"AWS"
264,"PYTHON"
264,"SQL"
266," R "
266,"SQL"
266,"TENSORFLOW"
266,"EXCEL"
266,"LINUX"
268,"PYTHON"
268," R "
268,"AWS"
271,"PYTHON"
271,"JAVA"
271,"SCALA"
271,"EXCEL"
271,"JS"
273,"PYTHON"
273,"TENSORFLOW"
273,"SAAS"
274,"PYTHON"
274,"AWS"
274,"EXCEL"
275,"PYTHON"
275,"SQL"
275,"HADOOP"
275," SAS "
275,"EXCEL"
277,"PYTHON"
277,"SQL"
277,"HADOOP"
277,"SPARK"
277,"JAVA"
277,"SCALA"
277,"MATLAB"
277,"TENSORFLOW"
277,"EXCEL"
277,"NOSQL"
277,"LINUX"
277,"JS"
278,"PYTHON"
278,"SQL"
278,"HADOOP"
278,"SPARK"
278,"HIVE"
278,"AWS"
278,"TENSORFLOW"
280," R "
280,"SQL"
280,"JAVA"
280,"TABLEAU"
280,"EXCEL"
281,"PYTHON"
281," R "
281,"SQL"
281,"TABLEAU"
281,"AWS"
282," R "
282,"SQL"
282,"TENSORFLOW"
282,"EXCEL"
282,"LINUX"
284,"PYTHON"
284," R "
284,"AWS"
287,"PYTHON"
287,"JAVA"
287,"SCALA"
287,"EXCEL"
287,"JS"
289,"PYTHON"
289,"TENSORFLOW"
289,"SAAS"
290,"PYTHON"
290,"AWS"
290,"EXCEL"
291,"PYTHON"
291,"SQL"
291,"HADOOP"
291," SAS "
291,"EXCEL"
293,"PYTHON"
293,"SQL"
293,"HADOOP"
293,"SPARK"
293,"JAVA"
293,"SCALA"
293,"MATLAB"
293,"TENSORFLOW"
293,"EXCEL"
293,"NOSQL"
293,"LINUX"
293,"JS"
294,"PYTHON"
294,"SQL"
294,"HADOOP"
294,"SPARK"
294,"HIVE"
294,"AWS"
294,"TENSORFLOW"
296," R "
296,"SQL"
296,"JAVA"
296,"TABLEAU"
296,"EXCEL"
297,"PYTHON"
297," R "
297,"SQL"
297,"TABLEAU"
297,"AWS"
300," R "
300,"SQL"
300,"JAVA"
300,"TABLEAU"
300,"EXCEL"
301," R "
301,"SQL"
301,"TENSORFLOW"
301,"EXCEL"
301,"LINUX"
304,"PYTHON"
304,"JAVA"
304,"SCALA"
304,"EXCEL"
304,"JS"
306,"PYTHON"
306,"TENSORFLOW"
306,"SAAS"
307,"PYTHON"
307,"AWS"
307,"EXCEL"
308,"PYTHON"
308,"SQL"
308,"HADOOP"
308," SAS "
308,"EXCEL"
310,"PYTHON"
310,"SQL"
310,"HADOOP"
310,"SPARK"
310,"JAVA"
310,"SCALA"
310,"MATLAB"
310,"TENSORFLOW"
310,"EXCEL"
310,"NOSQL"
310,"LINUX"
310,"JS"
311,"PYTHON"
311,"SQL"
311,"HADOOP"
311,"SPARK"
311,"HIVE"
311,"AWS"
311,"TENSORFLOW"
312,"PYTHON"
312," R "
312,"AWS"
313,"PYTHON"
313," R "
313,"SQL"
313,"TABLEAU"
313,"AWS"
315,"PYTHON"
315,"SQL"
317," R "
317,"SQL"
317,"TENSORFLOW"
317,"EXCEL"
317,"LINUX"
319,"PYTHON"
319," R "
319,"AWS"
322,"PYTHON"
322,"JAVA"
322,"SCALA"
322,"EXCEL"
322,"JS"
324,"PYTHON"
324,"TENSORFLOW"
324,"SAAS"
325,"PYTHON"
325,"AWS"
325,"EXCEL"
326,"PYTHON"
326,"SQL"
326,"HADOOP"
326," SAS "
326,"EXCEL"
328,"PYTHON"
328,"SQL"
328,"HADOOP"
328,"SPARK"
328,"JAVA"
328,"SCALA"
328,"MATLAB"
328,"TENSORFLOW"
328,"EXCEL"
328,"NOSQL"
328,"LINUX"
328,"JS"
329,"PYTHON"
329,"SQL"
329,"HADOOP"
329,"SPARK"
329,"HIVE"
329,"AWS"
329,"TENSORFLOW"
331," R "
331,"SQL"
331,"JAVA"
331,"TABLEAU"
331,"EXCEL"
332,"PYTHON"
332," R "
332,"SQL"
332,"TABLEAU"
332,"AWS"
333,"PYTHON"
333,"SQL"
333,"HADOOP"
333,"TABLEAU"
336," R "
336,"SQL"
336,"TENSORFLOW"
336,"EXCEL"
336,"LINUX"
337,"PYTHON"
337,"SQL"
338,"PYTHON"
338," R "
338,"AWS"
339,"PYTHON"
339," R "
339,"SQL"
339,"TABLEAU"
339,"AWS"
341,"EXCEL"
342,"PYTHON"
342," R "
342,"SQL"
342,"MATLAB"
343,"PYTHON"
344,"PYTHON"
344,"SQL"
344,"HADOOP"
344,"JAVA"
344,"SCALA"
346,"PYTHON"
346,"SQL"
346,"HADOOP"
346,"JAVA"
346,"HIVE"
347,"PYTHON"
347,"SQL"
347,"TABLEAU"
347,"AWS"
348,"HADOOP"
348,"SPARK"
348,"HIVE"
348,"AWS"
348,"MATLAB"
348,"EXCEL"
348,"LINUX"
349,"PYTHON"
349," R "
349,"SQL"
349,"TABLEAU"
349,"NOSQL"
350,"PYTHON"
351," R "
351,"SQL"
351,"JAVA"
351,"TABLEAU"
351,"EXCEL"
354,"PYTHON"
354,"SQL"
355," R "
355,"SQL"
355,"TENSORFLOW"
355,"EXCEL"
355,"LINUX"
356,"PYTHON"
356," R "
356,"SQL"
356,"TABLEAU"
356,"AWS"
357,"PYTHON"
357," R "
357,"AWS"
359,"EXCEL"
360,"PYTHON"
360," R "
360,"SQL"
360,"MATLAB"
361,"PYTHON"
361,"SQL"
361,"HADOOP"
361,"JAVA"
361,"SCALA"
362,"PYTHON"
364,"PYTHON"
364,"SQL"
364,"HADOOP"
364,"JAVA"
364,"HIVE"
365,"PYTHON"
365,"SQL"
365,"TABLEAU"
365,"AWS"
366,"HADOOP"
366,"SPARK"
366,"HIVE"
366,"AWS"
366,"MATLAB"
366,"EXCEL"
366,"LINUX"
367,"PYTHON"
367," R "
367,"SQL"
367,"TABLEAU"
367,"NOSQL"
368,"PYTHON"
369," R "
369,"SQL"
369,"JAVA"
369,"TABLEAU"
369,"EXCEL"
371," R "
371,"SQL"
371,"JAVA"
371,"TABLEAU"
371,"EXCEL"
372," R "
372,"SQL"
372,"TENSORFLOW"
372,"EXCEL"
372,"LINUX"
373,"PYTHON"
373," R "
373,"AWS"
374,"EXCEL"
375,"PYTHON"
375," R "
375,"SQL"
375,"MATLAB"
376,"PYTHON"
376,"SQL"
376,"HADOOP"
376,"JAVA"
376,"SCALA"
377,"PYTHON"
379,"PYTHON"
379,"SQL"
379,"HADOOP"
379,"JAVA"
379,"HIVE"
380,"PYTHON"
380,"SQL"
380,"TABLEAU"
380,"AWS"
381,"HADOOP"
381,"SPARK"
381,"HIVE"
381,"AWS"
381,"MATLAB"
381,"EXCEL"
381,"LINUX"
382,"PYTHON"
382," R "
382,"SQL"
382,"TABLEAU"
382,"NOSQL"
383,"PYTHON"
385,"PYTHON"
385," R "
385,"SQL"
385,"TABLEAU"
385,"AWS"
386,"PYTHON"
386,"SQL"
388,"EXCEL"
389,"EXCEL"
392," R "
392,"SQL"
392,"TENSORFLOW"
392,"EXCEL"
392,"LINUX"
393,"PYTHON"
393,"SQL"
394,"PYTHON"
394," R "
394,"AWS"
396,"PYTHON"
396," R "
396,"SQL"
396,"TABLEAU"
396,"AWS"
397,"EXCEL"
398,"PYTHON"
398," R "
398,"SQL"
398,"MATLAB"
399,"PYTHON"
400,"PYTHON"
400,"SQL"
400,"HADOOP"
400,"JAVA"
400,"SCALA"
402,"PYTHON"
402,"SQL"
402,"HADOOP"
402,"JAVA"
402,"HIVE"
403,"PYTHON"
403,"SQL"
403,"TABLEAU"
403,"AWS"
404,"HADOOP"
404,"SPARK"
404,"HIVE"
404,"AWS"
404,"MATLAB"
404,"EXCEL"
404,"LINUX"
405,"PYTHON"
405," R "
405,"SQL"
405,"TABLEAU"
405,"NOSQL"
406,"PYTHON"
407," R "
407,"SQL"
407,"JAVA"
407,"TABLEAU"
407,"EXCEL"
410," R "
410,"SQL"
410,"TENSORFLOW"
410,"EXCEL"
410,"LINUX"
411,"PYTHON"
411," R "
411,"AWS"
412,"EXCEL"
413,"PYTHON"
413," R "
413,"SQL"
413,"MATLAB"
414,"PYTHON"
414,"SQL"
414,"HADOOP"
414,"JAVA"
414,"SCALA"
415,"PYTHON"
417,"PYTHON"
417,"SQL"
417,"HADOOP"
417,"JAVA"
417,"HIVE"
418,"PYTHON"
418,"SQL"
418,"TABLEAU"
418,"AWS"
419,"HADOOP"
419,"SPARK"
419,"HIVE"
419,"AWS"
419,"MATLAB"
419,"EXCEL"
419,"LINUX"
420,"PYTHON"
420," R "
420,"SQL"
420,"TABLEAU"
420,"NOSQL"
421,"PYTHON"
422," R "
422,"SQL"
422,"JAVA"
422,"TABLEAU"
422,"EXCEL"
423,"PYTHON"
423," R "
423,"SQL"
423,"TABLEAU"
423,"AWS"
424,"EXCEL"
425,"SQL"
425,"EXCEL"
426,"PYTHON"
426," R "
426,"SQL"
426,"MATLAB"
427,"PYTHON"
427,"SQL"
428,"PYTHON"
428," SAS "
428,"AWS"
428,"TENSORFLOW"
429,"PYTHON"
430,"PYTHON"
430,"SPARK"
431,"PYTHON"
431,"SQL"
431,"HADOOP"
431,"JAVA"
431,"SCALA"
433,"PYTHON"
433,"SQL"
433,"HADOOP"
433,"JAVA"
433,"HIVE"
434,"PYTHON"
434,"SQL"
434,"JAVA"
434,"LINUX"
434,"PERL"
435,"PYTHON"
435,"SQL"
435,"TABLEAU"
435,"AWS"
436,"HADOOP"
436,"SPARK"
436,"HIVE"
436,"AWS"
436,"MATLAB"
436,"EXCEL"
436,"LINUX"
437,"PYTHON"
437," R "
437,"SQL"
437,"TABLEAU"
437,"NOSQL"
438,"PYTHON"
441," R "
441,"SQL"
441,"TENSORFLOW"
441,"EXCEL"
441,"LINUX"
442,"PYTHON"
442," R "
442,"AWS"
443,"EXCEL"
444,"PYTHON"
444," R "
444,"SQL"
444,"MATLAB"
445,"PYTHON"
446,"PYTHON"
446,"SQL"
446,"HADOOP"
446,"JAVA"
446,"SCALA"
448,"PYTHON"
448,"SQL"
448,"HADOOP"
448,"JAVA"
448,"HIVE"
449,"PYTHON"
449,"SQL"
449,"TABLEAU"
449,"AWS"
450,"HADOOP"
450,"SPARK"
450,"HIVE"
450,"AWS"
450,"MATLAB"
450,"EXCEL"
450,"LINUX"
451,"PYTHON"
451," R "
451,"SQL"
451,"TABLEAU"
451,"NOSQL"
452,"PYTHON"
453," R "
453,"SQL"
453,"JAVA"
453,"TABLEAU"
453,"EXCEL"
454,"PYTHON"
454," R "
454,"SQL"
454,"TABLEAU"
454,"AWS"
456," R "
456,"SQL"
456,"JAVA"
456,"TABLEAU"
456,"EXCEL"
457," R "
457,"SQL"
457,"TENSORFLOW"
457,"EXCEL"
457,"LINUX"
458,"PYTHON"
458," R "
458,"AWS"
459,"EXCEL"
460,"PYTHON"
460," R "
460,"SQL"
460,"MATLAB"
461,"PYTHON"
462,"PYTHON"
462,"SQL"
462,"HADOOP"
462,"JAVA"
462,"SCALA"
464,"PYTHON"
464,"SQL"
464,"HADOOP"
464,"JAVA"
464,"HIVE"
465,"PYTHON"
465,"SQL"
465,"TABLEAU"
465,"AWS"
466,"HADOOP"
466,"SPARK"
466,"HIVE"
466,"AWS"
466,"MATLAB"
466,"EXCEL"
466,"LINUX"
467,"PYTHON"
467," R "
467,"SQL"
467,"TABLEAU"
467,"NOSQL"
468,"PYTHON"
470,"PYTHON"
470," R "
470,"SQL"
470,"TABLEAU"
470,"AWS"
471,"PYTHON"
471,"SQL"
473,"EXCEL"
476,"PYTHON"
476,"SQL"
477," R "
477,"SQL"
477,"TENSORFLOW"
477,"EXCEL"
477,"LINUX"
478,"PYTHON"
478," R "
478,"SQL"
478,"TABLEAU"
478,"AWS"
479,"PYTHON"
479," R "
479,"AWS"
481,"EXCEL"
482,"PYTHON"
482," R "
482,"SQL"
482,"MATLAB"
483,"PYTHON"
483,"SQL"
483,"HADOOP"
483,"JAVA"
483,"SCALA"
484,"PYTHON"
486,"PYTHON"
486,"SQL"
486,"HADOOP"
486,"JAVA"
486,"HIVE"
487,"PYTHON"
487,"SQL"
487,"TABLEAU"
487,"AWS"
488,"HADOOP"
488,"SPARK"
488,"HIVE"
488,"AWS"
488,"MATLAB"
488,"EXCEL"
488,"LINUX"
489,"PYTHON"
489," R "
489,"SQL"
489,"TABLEAU"
489,"NOSQL"
490,"PYTHON"
491," R "
491,"SQL"
491,"JAVA"
491,"TABLEAU"
491,"EXCEL"
494," R "
494,"SQL"
494,"TENSORFLOW"
494,"EXCEL"
494,"LINUX"
495,"PYTHON"
495," R "
495,"AWS"
496,"EXCEL"
497,"PYTHON"
497," R "
497,"SQL"
497,"MATLAB"
498,"PYTHON"
499,"PYTHON"
499,"SQL"
499,"HADOOP"
499,"JAVA"
499,"SCALA"
501,"PYTHON"
501,"SQL"
501,"HADOOP"
501,"JAVA"
501,"HIVE"
502,"PYTHON"
502,"SQL"
502,"TABLEAU"
502,"AWS"
503,"HADOOP"
503,"SPARK"
503,"HIVE"
503,"AWS"
503,"MATLAB"
503,"EXCEL"
503,"LINUX"
504,"PYTHON"
504," R "
504,"SQL"
504,"TABLEAU"
504,"NOSQL"
505,"PYTHON"
506," R "
506,"SQL"
506,"JAVA"
506,"TABLEAU"
506,"EXCEL"
507,"PYTHON"
507," R "
507,"SQL"
507,"TABLEAU"
507,"AWS"
509," R "
509,"SQL"
509,"TENSORFLOW"
509,"EXCEL"
509,"LINUX"
514,"PYTHON"
514,"LINUX"
514,"PERL"
516,"PYTHON"
516,"TENSORFLOW"
517,"PYTHON"
517,"JAVA"
517,"AWS"
517,"EXCEL"
517,"LINUX"
519,"PYTHON"
519,"SQL"
519,"AWS"
519,"AZURE"
520,"PYTHON"
520,"AZURE"
521," R "
521,"SQL"
521,"JAVA"
521,"TABLEAU"
521,"EXCEL"
523,"PYTHON"
523," R "
523,"AWS"
525," R "
525,"SQL"
525,"TENSORFLOW"
525,"EXCEL"
525,"LINUX"
527," R "
527,"SQL"
527,"JAVA"
527,"TABLEAU"
527,"EXCEL"
528,"PYTHON"
528," R "
528,"AWS"
533,"PYTHON"
533,"LINUX"
533,"PERL"
535,"PYTHON"
535,"TENSORFLOW"
536,"PYTHON"
536,"JAVA"
536,"AWS"
536,"EXCEL"
536,"LINUX"
538,"PYTHON"
538,"SQL"
538,"AWS"
538,"AZURE"
539,"PYTHON"
539,"AZURE"
540,"PYTHON"
540," R "
540,"SQL"
540,"TABLEAU"
540,"AWS"
542,"PYTHON"
542,"SQL"
544," R "
544,"SQL"
544,"TENSORFLOW"
544,"EXCEL"
544,"LINUX"
546," R "
546,"SQL"
546,"JAVA"
546,"TABLEAU"
546,"EXCEL"
547,"PYTHON"
547,"SQL"
547,"HADOOP"
547,"SPARK"
547,"AWS"
547,"EXCEL"
547,"AZURE"
550,"PYTHON"
550,"LINUX"
550,"PERL"
552,"PYTHON"
552,"TENSORFLOW"
553,"PYTHON"
553,"JAVA"
553,"AWS"
553,"EXCEL"
553,"LINUX"
555,"PYTHON"
555,"AZURE"
556,"PYTHON"
556,"SQL"
556,"AWS"
556,"AZURE"
557,"PYTHON"
557," R "
557,"AWS"
559,"PYTHON"
559," R "
559,"SQL"
559,"TABLEAU"
559,"AWS"
560,"PYTHON"
560,"SQL"
563," R "
563,"SQL"
563,"TENSORFLOW"
563,"EXCEL"
563,"LINUX"
568,"PYTHON"
568,"LINUX"
568,"PERL"
570,"PYTHON"
570,"TENSORFLOW"
571,"PYTHON"
571,"JAVA"
571,"AWS"
571,"EXCEL"
571,"LINUX"
573,"PYTHON"
573,"SQL"
573,"AWS"
573,"AZURE"
574,"PYTHON"
574,"AZURE"
575," R "
575,"SQL"
575,"JAVA"
575,"TABLEAU"
575,"EXCEL"
577,"PYTHON"
577," R "
577,"AWS"
579," R "
579,"SQL"
579,"TENSORFLOW"
579,"EXCEL"
579,"LINUX"
581," R "
581,"SQL"
581,"JAVA"
581,"TABLEAU"
581,"EXCEL"
582,"PYTHON"
582," R "
582,"AWS"
587,"PYTHON"
587,"LINUX"
587,"PERL"
589,"PYTHON"
589,"TENSORFLOW"
590,"PYTHON"
590,"JAVA"
590,"AWS"
590,"EXCEL"
590,"LINUX"
592,"PYTHON"
592,"SQL"
592,"AWS"
592,"AZURE"
593,"PYTHON"
593,"AZURE"
594,"PYTHON"
594," R "
594,"SQL"
594,"TABLEAU"
594,"AWS"
596,"PYTHON"
596,"SQL"
597,"JAVA"
597,"EXCEL"
597,"JS"
600,"HADOOP"
600,"SCALA"
600,"TENSORFLOW"
601,"PYTHON"
601,"SQL"
601,"HADOOP"
601,"SPARK"
601,"AWS"
601,"EXCEL"
601,"AZURE"
605,"PYTHON"
605,"LINUX"
605,"PERL"
607,"PYTHON"
607,"SQL"
607,"TABLEAU"
607,"EXCEL"
608,"PYTHON"
608,"TENSORFLOW"
609,"PYTHON"
609,"JAVA"
609,"AWS"
609,"EXCEL"
609,"LINUX"
613," R "
613,"SQL"
613,"TENSORFLOW"
613,"EXCEL"
613,"LINUX"
615," R "
615,"SQL"
615,"JAVA"
615,"TABLEAU"
615,"EXCEL"
620,"PYTHON"
620,"LINUX"
620,"PERL"
621,"PYTHON"
621,"TENSORFLOW"
622,"PYTHON"
622,"JAVA"
622,"AWS"
622,"EXCEL"
622,"LINUX"
624,"PYTHON"
624,"SQL"
624,"AWS"
624,"AZURE"
625,"PYTHON"
625,"AZURE"
626,"PYTHON"
626," R "
626,"AWS"
628,"PYTHON"
628," R "
628,"SQL"
628,"TABLEAU"
628,"AWS"
629,"PYTHON"
629,"SQL"
632," R "
632,"SQL"
632,"TENSORFLOW"
632,"EXCEL"
632,"LINUX"
634,"PYTHON"
634,"SQL"
634,"HADOOP"
634,"SPARK"
634,"AWS"
634,"EXCEL"
634,"AZURE"
637,"PYTHON"
637,"LINUX"
637,"PERL"
639,"PYTHON"
639,"TENSORFLOW"
640,"PYTHON"
640,"JAVA"
640,"AWS"
640,"EXCEL"
640,"LINUX"
642,"PYTHON"
642,"AZURE"
643,"PYTHON"
643,"SQL"
643,"AWS"
643,"AZURE"
644," R "
644,"SQL"
644,"JAVA"
644,"TABLEAU"
644,"EXCEL"
646,"PYTHON"
646," R "
646,"AWS"
648," R "
648,"SQL"
648,"TENSORFLOW"
648,"EXCEL"
648,"LINUX"
650,"PYTHON"
650,"SQL"
650,"HADOOP"
650,"SPARK"
650,"AWS"
650,"EXCEL"
650,"AZURE"
653,"PYTHON"
653,"LINUX"
653,"PERL"
655,"PYTHON"
655,"TENSORFLOW"
656,"PYTHON"
656,"JAVA"
656,"AWS"
656,"EXCEL"
656,"LINUX"
658,"PYTHON"
658,"AZURE"
659,"PYTHON"
659,"SQL"
659,"AWS"
659,"AZURE"
660," R "
660,"SQL"
660,"JAVA"
660,"TABLEAU"
660,"EXCEL"
662,"PYTHON"
662," R "
662,"AWS"
664," R "
664,"SQL"
664,"TENSORFLOW"
664,"EXCEL"
664,"LINUX"
666,"PYTHON"
666,"SQL"
666,"HADOOP"
666,"SPARK"
666,"AWS"
666,"EXCEL"
666,"AZURE"
669,"PYTHON"
669,"LINUX"
669,"PERL"
671,"PYTHON"
671,"TENSORFLOW"
672,"PYTHON"
672,"JAVA"
672,"AWS"
672,"EXCEL"
672,"LINUX"
674,"PYTHON"
674,"AZURE"
675,"PYTHON"
675,"SQL"
675,"AWS"
675,"AZURE"
676," R "
676,"SQL"
676,"JAVA"
676,"TABLEAU"
676,"EXCEL"
678,"PYTHON"
678," R "
678,"AWS"
680," R "
680,"SQL"
680,"TENSORFLOW"
680,"EXCEL"
680,"LINUX"
684,"PYTHON"
684,"JAVA"
684,"SCALA"
684,"EXCEL"
684,"JS"
686,"PYTHON"
686,"TENSORFLOW"
686,"SAAS"
687,"PYTHON"
687,"AWS"
687,"EXCEL"
688,"PYTHON"
688,"SQL"
688,"HADOOP"
688," SAS "
688,"EXCEL"
690,"PYTHON"
690,"SQL"
690,"HADOOP"
690,"SPARK"
690,"JAVA"
690,"SCALA"
690,"MATLAB"
690,"TENSORFLOW"
690,"EXCEL"
690,"NOSQL"
690,"LINUX"
690,"JS"
691,"PYTHON"
691,"SQL"
691,"HADOOP"
691,"SPARK"
691,"HIVE"
691,"AWS"
691,"TENSORFLOW"
692," R "
692,"SQL"
692,"JAVA"
692,"TABLEAU"
692,"EXCEL"
693,"PYTHON"
693," R "
693,"AWS"
695,"PYTHON"
695," R "
695,"SQL"
695,"TABLEAU"
695,"AWS"
696,"PYTHON"
696,"SQL"
699," R "
699,"SQL"
699,"TENSORFLOW"
699,"EXCEL"
699,"LINUX"
701," R "
701,"SQL"
701,"JAVA"
701,"TABLEAU"
701,"EXCEL"
704,"PYTHON"
704,"JAVA"
704,"SCALA"
704,"EXCEL"
704,"JS"
706,"PYTHON"
706,"TENSORFLOW"
706,"SAAS"
707,"PYTHON"
707,"AWS"
707,"EXCEL"
708,"PYTHON"
708,"SQL"
708,"HADOOP"
708," SAS "
708,"EXCEL"
710,"PYTHON"
710,"SQL"
710,"HADOOP"
710,"SPARK"
710,"JAVA"
710,"SCALA"
710,"MATLAB"
710,"TENSORFLOW"
710,"EXCEL"
710,"NOSQL"
710,"LINUX"
710,"JS"
711,"PYTHON"
711,"SQL"
711,"HADOOP"
711,"SPARK"
711,"HIVE"
711,"AWS"
711,"TENSORFLOW"
712,"PYTHON"
712," R "
712,"AWS"
714,"PYTHON"
714," R "
714,"SQL"
714,"TABLEAU"
714,"AWS"
715,"PYTHON"
715,"SQL"
717," R "
717,"SQL"
717,"JAVA"
717,"TABLEAU"
717,"EXCEL"
